ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue,Suspicious
Rep45645,C21453,PR6300,3127,26915,indeterminate
Rep45646,C21453,PR6299,1600,11090,indeterminate
Rep45647,C21453,PR6300,38717,21790,Yes
Rep45648,C21453,PR6300,13922,85205,indeterminate
Rep45649,C21453,PR6308,1341,9745,indeterminate
Rep45650,C21453,PR6309,978,5575,indeterminate
Rep45651,C21453,PR6299,16673,100955,indeterminate
Rep45652,C21453,PR6298,1900,21480,indeterminate
Rep45653,C21453,PR6331,222,2265,indeterminate
Rep45654,C21453,PR6312,104,1030,indeterminate
Rep45655,C21453,PR6311,477,3495,indeterminate
Rep45656,C21453,PR6300,225,1745,indeterminate
Rep45657,C21453,PR6308,243,6120,indeterminate
Rep45658,C21453,PR6331,860,9755,indeterminate
Rep45659,C21453,PR6310,1238,7480,indeterminate
Rep45660,C21453,PR6315,1155,6130,indeterminate
Rep45661,C21453,PR6298,14942,103015,indeterminate
Rep45662,C21453,PR6308,243,6120,indeterminate
Rep45663,C21453,PR6308,241,6370,indeterminate
Rep45664,C21453,PR6299,3644,19900,indeterminate
Rep45665,C21453,PR6314,131,1730,indeterminate
Rep45666,C21453,PR6310,2153,11380,indeterminate
Rep45667,C21453,PR6300,11007,64360,indeterminate
Rep45668,C21453,PR6298,21163,157330,indeterminate
Rep45669,C21453,PR6298,14075,121535,indeterminate
Rep45670,C21453,PR6305,1620,11175,indeterminate
Rep45671,C21453,PR6298,9743,68085,indeterminate
Rep45672,C21453,PR6298,24388,251545,No
Rep45673,C21453,PR6311,2880,16190,indeterminate
Rep45674,C21453,PR6308,243,6120,indeterminate
Rep45675,C21453,PR6300,11007,64360,indeterminate
Rep45676,C21453,PR6310,1050,5850,indeterminate
Rep45677,C21453,PR6304,173,1385,No
Rep45678,C21453,PR6299,38182,223045,indeterminate
Rep45679,C21453,PR6298,2882,22295,indeterminate
Rep45680,C21453,PR6298,6102,44880,indeterminate
Rep45681,C21453,PR6299,4393,28330,indeterminate
Rep45682,C21453,PR6309,292,2270,indeterminate
Rep45683,C21453,PR6308,243,6120,indeterminate
Rep45684,C21453,PR6315,332,2205,indeterminate
Rep45685,C21453,PR6299,2962,19220,indeterminate
Rep45686,C21453,PR6311,1520,9660,indeterminate
Rep45687,C21453,PR6298,25932,200840,No
Rep45688,C21453,PR6309,308,1815,indeterminate
Rep45689,C21453,PR6308,545,3725,indeterminate
Rep45690,C21453,PR6300,6021,35445,indeterminate
Rep45691,C21453,PR6298,14501,134635,indeterminate
Rep45692,C21453,PR6308,566,7090,indeterminate
Rep45693,C21453,PR6299,12707,70070,indeterminate
Rep45694,C21453,PR6300,21263,127300,indeterminate
Rep45695,C21453,PR6300,4735,27870,indeterminate
Rep45696,C21453,PR6298,3010,22540,indeterminate
Rep45697,C21453,PR6298,4927,40435,indeterminate
Rep45698,C21453,PR6298,649,6060,indeterminate
Rep45699,C21453,PR6309,182,1635,indeterminate
Rep45700,C21453,PR6298,18475,166910,No
Rep45701,C21453,PR6298,4673,30630,indeterminate
Rep45702,C21453,PR6300,16551,91620,indeterminate
Rep45703,C21453,PR6299,12707,70070,indeterminate
Rep45704,C21453,PR6315,105,1040,indeterminate
Rep45705,C21453,PR6311,1666,8730,indeterminate
Rep45706,C21453,PR6331,1155,3010,indeterminate
Rep45707,C21453,PR6331,1193,9175,indeterminate
Rep45708,C21453,PR6300,5995,34925,indeterminate
Rep45709,C21453,PR6300,2765,15280,indeterminate
Rep45710,C21453,PR6314,131,1730,indeterminate
Rep45711,C21453,PR6305,1620,11175,indeterminate
Rep45712,C21453,PR6298,14501,134635,indeterminate
Rep45713,C21453,PR6298,12018,108180,indeterminate
Rep45714,C21453,PR6300,3452,18700,indeterminate
Rep45715,C21453,PR6311,285,2245,indeterminate
Rep45716,C21453,PR6314,100,1005,indeterminate
Rep45717,C21453,PR6331,1155,3010,indeterminate
Rep45718,C21453,PR6312,323,5340,indeterminate
Rep45719,C21453,PR6300,12233,60955,indeterminate
Rep45720,C21453,PR6298,5512,29940,indeterminate
Rep45721,C21453,PR6308,397,8725,indeterminate
Rep45722,C21453,PR6299,1671,9680,indeterminate
Rep45723,C21453,PR6309,236,1305,indeterminate
Rep45724,C21453,PR6298,12018,108180,indeterminate
Rep45725,C21453,PR6315,332,2205,indeterminate
Rep45726,C21453,PR6308,268,3855,indeterminate
Rep45727,C21453,PR6298,4673,30630,indeterminate
Rep45728,C21453,PR6300,3127,26915,indeterminate
Rep45729,C21453,PR6311,4461,27370,indeterminate
Rep45730,C21453,PR6311,2880,16190,indeterminate
Rep45731,C21453,PR6299,6600,34250,indeterminate
Rep45732,C21453,PR6311,1975,10995,indeterminate
Rep45733,C21453,PR6300,9492,53840,indeterminate
Rep45734,C21453,PR6311,285,2245,indeterminate
Rep45735,C21453,PR6308,634,8410,indeterminate
Rep45736,C21453,PR6304,339,3175,indeterminate
Rep45737,C21453,PR6298,5960,58010,indeterminate
Rep45738,C21453,PR6298,2455,19965,indeterminate
Rep45739,C21453,PR6315,332,2205,indeterminate
Rep45740,C21453,PR6298,2505,23975,indeterminate
Rep45741,C21453,PR6298,6825,53945,indeterminate
Rep45742,C21453,PR6300,26419,146190,indeterminate
Rep45743,C21453,PR6300,12526,71295,indeterminate
Rep45744,C21453,PR6300,38717,208910,No
Rep45745,C21453,PR6300,3452,18700,indeterminate
Rep45746,C21453,PR6298,20372,166695,No
Rep45747,C21453,PR6308,1341,9745,indeterminate
Rep45748,C21453,PR6299,6527,35065,indeterminate
Rep45749,C21453,PR6299,14209,75125,indeterminate
Rep45750,C21453,PR6298,14501,134635,indeterminate
Rep45751,C21453,PR6301,155,1640,indeterminate
Rep45752,C21453,PR6305,1688,13785,indeterminate
Rep45753,C21453,PR6298,10108,84125,indeterminate
Rep45754,C21453,PR6308,545,3725,indeterminate
Rep45755,C21453,PR6310,1615,9765,indeterminate
Rep45756,C21453,PR6304,330,1590,indeterminate
Rep45757,C21453,PR6304,250,2775,indeterminate
Rep45758,C21453,PR6300,3452,18700,indeterminate
Rep45759,C21453,PR6298,34370,323285,No
Rep45760,C21453,PR6298,5761,43565,indeterminate
Rep45761,C21453,PR6299,183,1805,indeterminate
Rep45762,C21453,PR6299,2962,19220,indeterminate
Rep45763,C21453,PR6309,236,1305,indeterminate
Rep45764,C21453,PR6309,236,1305,indeterminate
Rep45765,C21453,PR6298,18475,166910,No
Rep45766,C21453,PR6299,4393,28330,indeterminate
Rep45767,C21453,PR6315,1288,8040,indeterminate
Rep45768,C21453,PR6299,7090,34370,indeterminate
Rep45769,C21453,PR6304,641,2395,indeterminate
Rep45770,C21453,PR6304,266,3730,indeterminate
Rep45771,C21453,PR6311,1520,9660,indeterminate
Rep45772,C21453,PR6304,250,2775,indeterminate
Rep45773,C21453,PR6311,285,2245,indeterminate
Rep45774,C21453,PR6312,105,1120,indeterminate
Rep45775,C21453,PR6300,17483,96865,indeterminate
Rep45776,C21453,PR6298,14501,134635,indeterminate
Rep45777,C21453,PR6298,2882,22295,indeterminate
Rep45778,C21453,PR6309,383,1905,indeterminate
Rep45779,C21453,PR6298,13040,123170,indeterminate
Rep45780,C21453,PR6299,1951,12125,indeterminate
Rep45781,C21453,PR6298,8317,48870,indeterminate
Rep45782,C21453,PR6298,2114,11410,indeterminate
Rep45783,C21453,PR6300,38717,208910,No
Rep45784,C21453,PR6301,101,1020,indeterminate
Rep45785,C21453,PR6300,3127,26915,indeterminate
Rep45786,C21453,PR6305,217,1985,indeterminate
Rep45787,C21453,PR6298,8120,81135,indeterminate
Rep45788,C21453,PR6300,5905,37275,indeterminate
Rep45789,C21453,PR6300,17483,96865,indeterminate
Rep45790,C21453,PR6308,545,3725,indeterminate
Rep45791,C21453,PR6300,4739,25205,indeterminate
Rep45792,C21453,PR6308,1341,9745,indeterminate
Rep45793,C21453,PR6298,2882,22295,indeterminate
Rep45794,C21453,PR6298,10547,68665,indeterminate
Rep45795,C21453,PR6299,1233,9205,indeterminate
Rep45796,C21453,PR6300,19082,99615,indeterminate
Rep45797,C21453,PR6298,20372,166695,No
Rep45798,C21453,PR6310,108,1030,indeterminate
Rep45799,C21453,PR6298,8528,61160,indeterminate
Rep45800,C21453,PR6304,210,2285,indeterminate
Rep45801,C21453,PR6298,2455,19965,indeterminate
Rep45802,C21453,PR6305,1568,13070,indeterminate
Rep45803,C21453,PR6300,13922,85205,indeterminate
Rep45804,C21453,PR6311,1520,9660,indeterminate
Rep45805,C21453,PR6311,285,2245,indeterminate
Rep45806,C21453,PR6299,13363,69165,indeterminate
Rep45807,C21453,PR6298,4770,32695,indeterminate
Rep45808,C21453,PR6310,4065,25255,indeterminate
Rep45809,C21453,PR6299,1951,12125,indeterminate
Rep45810,C21453,PR6298,5918,43015,indeterminate
Rep45811,C21453,PR6298,10955,91025,indeterminate
Rep45812,C21453,PR6312,104,1030,indeterminate
Rep45813,C21453,PR6300,6021,35445,indeterminate
Rep45814,C21453,PR6305,1620,11175,indeterminate
Rep45815,C21453,PR6311,1520,9660,indeterminate
Rep45816,C21453,PR6299,7090,34370,indeterminate
Rep45817,C21453,PR6298,4497,44175,indeterminate
Rep45818,C21453,PR6298,10298,82725,indeterminate
Rep45819,C21453,PR6298,8120,81135,indeterminate
Rep45820,C21453,PR6315,1288,8040,indeterminate
Rep45821,C21453,PR6299,38182,223045,indeterminate
Rep45822,C21453,PR6298,25932,200840,No
Rep45823,C21453,PR6298,2882,22295,indeterminate
Rep45824,C21453,PR6305,217,1985,indeterminate
Rep45825,C21453,PR6300,26419,146190,No
Rep45826,C21453,PR6312,104,1020,indeterminate
Rep45827,C21453,PR6304,210,2285,indeterminate
Rep45828,C21453,PR6331,708,9295,indeterminate
Rep45829,C21453,PR6331,222,2265,indeterminate
Rep45830,C21453,PR6298,14942,103015,indeterminate
Rep45831,C21453,PR6310,811,4850,indeterminate
Rep45832,C21453,PR6315,1288,8040,indeterminate
Rep45833,C21453,PR6298,18475,166910,No
Rep45834,C21453,PR6298,4927,40435,indeterminate
Rep45835,C21453,PR6298,5885,47795,indeterminate
Rep45836,C21453,PR6300,11007,64360,indeterminate
Rep45837,C21453,PR6298,9743,68085,indeterminate
Rep45838,C21453,PR6298,2455,19965,indeterminate
Rep45839,C21453,PR6300,33013,170300,No
Rep45840,C21453,PR6312,104,1030,indeterminate
Rep45841,C21453,PR6311,2880,16190,indeterminate
Rep45842,C21453,PR6304,1255,5295,indeterminate
Rep45843,C21453,PR6300,4710,24785,indeterminate
Rep45844,C21453,PR6309,219,1770,indeterminate
Rep45845,C21453,PR6308,435,4250,indeterminate
Rep45846,C21453,PR6298,6057,40390,indeterminate
Rep45847,C21453,PR6299,433,3385,indeterminate
Rep45848,C21453,PR6315,1172,5135,indeterminate
Rep45849,C21453,PR6315,1256,7625,indeterminate
Rep45850,C21453,PR6298,3108,28005,indeterminate
Rep45851,C21453,PR6300,11007,64360,indeterminate
Rep45852,C21453,PR6305,1688,13785,indeterminate
Rep45853,C21453,PR6311,633,2135,indeterminate
Rep45854,C21453,PR6305,8641,45005,indeterminate
Rep45855,C21453,PR6300,17483,96865,indeterminate
Rep45856,C21453,PR6298,5035,21405,indeterminate
Rep45857,C21453,PR6298,5038,31960,indeterminate
Rep45858,C21453,PR6300,25166,131925,indeterminate
Rep45859,C21453,PR6298,31641,296290,No
Rep45860,C21453,PR6299,4634,35245,indeterminate
Rep45861,C21453,PR6310,811,4850,indeterminate
Rep45862,C21453,PR6298,12018,108180,indeterminate
Rep45863,C21453,PR6312,104,1030,indeterminate
Rep45864,C21453,PR6304,250,2775,indeterminate
Rep45865,C21453,PR6298,29720,289730,No
Rep45866,C21453,PR6298,14942,103015,indeterminate
Rep45867,C21453,PR6300,4341,22020,indeterminate
Rep45868,C21453,PR6310,1615,9765,indeterminate
Rep45869,C21453,PR6298,8317,48870,indeterminate
Rep45870,C21453,PR6300,13922,85205,indeterminate
Rep45871,C21453,PR6298,9078,83690,indeterminate
Rep45872,C21453,PR6304,1642,11105,indeterminate
Rep45873,C21453,PR6315,332,2205,indeterminate
Rep45874,C21453,PR6298,4497,44175,indeterminate
Rep45875,C21453,PR6310,1615,9765,indeterminate
Rep45876,C21453,PR6299,8648,47120,indeterminate
Rep45877,C21453,PR6311,2581,12640,indeterminate
Rep45878,C21453,PR6298,11466,88565,indeterminate
Rep45879,C21453,PR6298,2767,43460,indeterminate
Rep45880,C21453,PR6312,100,1010,indeterminate
Rep45881,C21453,PR6310,375,2140,indeterminate
Rep45882,C21453,PR6300,15552,89725,indeterminate
Rep45883,C21453,PR6315,2426,13680,indeterminate
Rep45884,C21453,PR6300,13019,75735,indeterminate
Rep45885,C21453,PR6298,7331,52330,indeterminate
Rep45886,C21453,PR6305,1620,11175,indeterminate
Rep45887,C21453,PR6298,4927,40435,indeterminate
Rep45888,C21453,PR6299,1600,11090,indeterminate
Rep45889,C21453,PR6304,1016,9370,indeterminate
Rep45890,C21453,PR6304,266,3730,indeterminate
Rep45891,C21453,PR6298,932,7845,indeterminate
Rep45892,C21453,PR6300,1721,10635,indeterminate
Rep45893,C21453,PR6298,20372,166695,No
Rep45894,C21453,PR6310,544,3140,indeterminate
Rep45895,C21453,PR6314,118,1445,indeterminate
Rep45896,C21453,PR6299,8648,47120,indeterminate
Rep45897,C21453,PR6303,106,1050,indeterminate
Rep45898,C21453,PR6304,266,3730,indeterminate
Rep45899,C21453,PR6304,250,2775,indeterminate
Rep45900,C21453,PR6298,20765,157505,indeterminate
Rep45901,C21453,PR6298,4414,31785,indeterminate
Rep45902,C21453,PR6315,1288,8040,indeterminate
Rep45903,C21453,PR6299,16457,94750,indeterminate
Rep45904,C21453,PR6299,13207,78110,indeterminate
Rep45905,C21453,PR6298,25932,200840,No
Rep45906,C21453,PR6303,103,1035,indeterminate
Rep45907,C21453,PR6305,3136,20720,indeterminate
Rep45908,C21453,PR6305,1688,13785,indeterminate
Rep45909,C21453,PR6298,4673,30630,indeterminate
Rep45910,C21453,PR6298,9743,68085,indeterminate
Rep45911,C21453,PR6300,16551,91620,indeterminate
Rep45912,C21453,PR6310,1615,9765,indeterminate
Rep45913,C21453,PR6305,1592,13700,indeterminate
Rep45914,C21453,PR6298,2505,23975,indeterminate
Rep45915,C21453,PR6310,811,4850,indeterminate
Rep45916,C21453,PR6304,210,2285,indeterminate
Rep45917,C21453,PR6298,7982,49580,indeterminate
Rep45918,C21453,PR6304,266,3730,indeterminate
Rep45919,C21453,PR6298,8120,81135,indeterminate
Rep45920,C21453,PR6299,617,3515,indeterminate
Rep45921,C21453,PR6298,9743,68085,indeterminate
Rep45922,C21453,PR6304,210,2285,indeterminate
Rep45923,C21453,PR6299,266,1710,indeterminate
Rep45924,C21453,PR6304,1885,21980,indeterminate
Rep45925,C21454,PR6298,39030,242815,No
Rep45926,C21454,PR6298,11240,70280,indeterminate
Rep45927,C21454,PR6298,8108,56170,indeterminate
Rep45928,C21454,PR6298,15548,102055,indeterminate
Rep45929,C21454,PR6298,3953,26515,indeterminate
Rep45930,C21454,PR6298,11251,78260,indeterminate
Rep45931,C21454,PR6298,5781,38580,indeterminate
Rep45932,C21454,PR6298,22931,149250,indeterminate
Rep45933,C21454,PR6298,8030,49695,indeterminate
Rep45934,C21454,PR6298,17773,108755,indeterminate
Rep45935,C21454,PR6298,10965,72505,indeterminate
Rep45936,C21454,PR6298,5013,45945,indeterminate
Rep45937,C21454,PR6298,7110,45665,indeterminate
Rep45938,C21454,PR6298,15262,92920,indeterminate
Rep45939,C22101,PR6298,29183,220960,No
Rep45940,C22101,PR6298,8604,64980,indeterminate
Rep45941,C22101,PR6298,5130,45190,indeterminate
Rep45942,C22101,PR6298,8839,72055,indeterminate
Rep45943,C21880,PR6305,211,1380,indeterminate
Rep45944,C21880,PR6298,550,4285,indeterminate
Rep45945,C21880,PR6304,111,1360,No
Rep45946,C22102,PR6352,491,19730,indeterminate
Rep45947,C22102,PR6321,185,1535,indeterminate
Rep45948,C22102,PR6579,103,1495,indeterminate
Rep45949,C22102,PR6352,178,3165,indeterminate
Rep45950,C22102,PR6352,307,18815,indeterminate
Rep45951,C22102,PR6352,100,1135,No
Rep45952,C22102,PR6353,7600,7875,Yes
Rep45953,C22102,PR6321,550,4060,indeterminate
Rep45954,C22102,PR6596,107,1575,indeterminate
Rep45955,C22102,PR6579,103,1495,indeterminate
Rep45956,C22102,PR6353,850,7875,indeterminate
Rep45957,C22102,PR6352,491,19560,indeterminate
Rep45958,C21504,PR6352,124,2715,indeterminate
Rep45959,C21504,PR6351,155,1815,indeterminate
Rep45960,C21504,PR6351,365,5230,indeterminate
Rep45961,C21504,PR6364,128,1810,indeterminate
Rep45962,C21504,PR6596,106,1160,indeterminate
Rep45963,C21504,PR6351,360,5135,indeterminate
Rep45964,C21504,PR6365,111,1155,indeterminate
Rep45965,C21504,PR6351,101,1085,No
Rep45966,C21504,PR6364,102,1055,No
Rep45967,C21504,PR6364,347,7205,indeterminate
Rep45968,C21504,PR6351,2803,46860,indeterminate
Rep45969,C21504,PR6321,101,2920,indeterminate
Rep45970,C22152,PR6326,100,1285,indeterminate
Rep45971,C22152,PR6552,2776,24925,indeterminate
Rep45972,C22152,PR6552,10796,91560,No
Rep45973,C22152,PR6552,14523,107670,No
Rep45974,C22152,PR6552,13172,60905,indeterminate
Rep45975,C22152,PR6552,2639,21955,indeterminate
Rep45976,C22152,PR6552,1430,4910,indeterminate
Rep45977,C22152,PR6552,613,5600,indeterminate
Rep45978,C22152,PR6552,100,1260,indeterminate
Rep45979,C22152,PR6552,4283,42565,indeterminate
Rep45980,C22152,PR6552,1777,7490,indeterminate
Rep45981,C22152,PR6552,5911,53065,indeterminate
Rep45982,C22152,PR6326,102,1360,indeterminate
Rep45983,C22152,PR6552,10602,70660,indeterminate
Rep45984,C22152,PR6552,3269,12575,indeterminate
Rep45985,C22152,PR6552,17090,168875,No
Rep45986,C22152,PR6552,4996,41335,indeterminate
Rep45987,C22152,PR6552,16985,155805,No
Rep45988,C22152,PR6552,18930,111605,No
Rep45989,C21957,PR6628,1315,33645,No
Rep45990,C21957,PR6578,5063,4720,indeterminate
Rep45991,C21957,PR6628,1315,33645,No
Rep45992,C21957,PR6578,5063,4720,indeterminate
Rep45993,C21957,PR6331,132,3050,indeterminate
Rep45994,C21957,PR6331,133,4255,indeterminate
Rep45995,C21957,PR6578,1501,2420,indeterminate
Rep45996,C21957,PR6331,107,1430,indeterminate
Rep45997,C21957,PR6578,1501,2420,indeterminate
Rep45998,C21957,PR6578,1501,2420,indeterminate
Rep45999,C21957,PR6578,1600,2795,indeterminate
Rep46000,C21957,PR6331,133,4255,indeterminate
Rep46001,C21957,PR6578,5063,4720,indeterminate
Rep46002,C21957,PR6327,113,2420,indeterminate
Rep46003,C21957,PR6331,116,2630,indeterminate
Rep46004,C21957,PR6331,132,3050,indeterminate
Rep46005,C21957,PR6578,1113,1940,indeterminate
Rep46006,C21957,PR6331,116,2630,indeterminate
Rep46007,C21957,PR6331,108,2000,indeterminate
Rep46008,C21957,PR6578,4266,4170,indeterminate
Rep46009,C21957,PR6331,111,2215,indeterminate
Rep46010,C21957,PR6578,11005,10120,indeterminate
Rep46011,C21957,PR6331,133,4255,indeterminate
Rep46012,C21957,PR6331,102,1460,indeterminate
Rep46013,C21957,PR6578,1501,2420,indeterminate
Rep46014,C21957,PR6578,1600,2795,indeterminate
Rep46015,C21957,PR6578,4266,4170,indeterminate
Rep46016,C21957,PR6628,1038,52605,No
Rep46017,C21957,PR6331,116,2630,indeterminate
Rep46018,C21957,PR6331,102,1460,indeterminate
Rep46019,C21957,PR6331,122,3045,indeterminate
Rep46020,C21957,PR6331,108,2000,indeterminate
Rep46021,C21957,PR6578,4266,4170,indeterminate
Rep46022,C21957,PR6578,1600,2795,indeterminate
Rep46023,C22069,PR6338,135155,438190,indeterminate
Rep46024,C22069,PR6338,23089,76960,indeterminate
Rep46025,C22069,PR6338,220663,727470,indeterminate
Rep46026,C22069,PR6338,202900,662000,indeterminate
Rep46027,C22069,PR6338,13605,438190,Yes
Rep46028,C22069,PR6338,168196,566000,indeterminate
Rep46029,C22069,PR6338,202900,662000,indeterminate
Rep46030,C22069,PR6338,135155,438190,indeterminate
Rep46031,C22069,PR6338,189113,618470,indeterminate
Rep46032,C22069,PR6338,206610,692775,indeterminate
Rep46033,C22069,PR6338,152532,505450,indeterminate
Rep46034,C21931,PR6346,10849,42100,indeterminate
Rep46035,C21931,PR6338,13822,27885,indeterminate
Rep46036,C21931,PR6346,9340,72580,indeterminate
Rep46037,C21931,PR6338,14433,29065,indeterminate
Rep46038,C21931,PR6338,2211,5135,No
Rep46039,C21931,PR6338,14126,30955,indeterminate
Rep46040,C21931,PR6338,14544,29300,indeterminate
Rep46041,C21931,PR6346,4517,26075,indeterminate
Rep46042,C21931,PR6338,13933,28105,indeterminate
Rep46043,C21931,PR6338,13218,28625,indeterminate
Rep46044,C21931,PR6338,10992,21090,indeterminate
Rep46045,C21931,PR6338,13978,30930,indeterminate
Rep46046,C21464,PR6346,11256,97630,indeterminate
Rep46047,C21464,PR6365,1999,41475,indeterminate
Rep46048,C21464,PR6352,11868,298265,No
Rep46049,C21464,PR6346,4104,34885,indeterminate
Rep46050,C21464,PR6365,2296,60865,indeterminate
Rep46051,C21464,PR6353,9869,146205,indeterminate
Rep46052,C21464,PR6365,1317,27460,indeterminate
Rep46053,C21464,PR6353,2568,41870,indeterminate
Rep46054,C21464,PR6346,7058,44375,indeterminate
Rep46055,C21464,PR6352,17663,451925,No
Rep46056,C21464,PR6346,1263,11950,indeterminate
Rep46057,C21464,PR6353,12874,184630,indeterminate
Rep46058,C21464,PR6346,12638,90400,indeterminate
Rep46059,C21464,PR6365,3618,80605,indeterminate
Rep46060,C21464,PR6353,13683,212620,indeterminate
Rep46061,C21464,PR6365,813,16485,indeterminate
Rep46062,C21464,PR6346,7046,45330,indeterminate
Rep46063,C21464,PR6352,19598,454275,No
Rep46064,C21464,PR6365,2430,50605,indeterminate
Rep46065,C21464,PR6353,2522,33465,indeterminate
Rep46066,C21464,PR6353,7133,120555,indeterminate
Rep46067,C21464,PR6346,9976,88305,indeterminate
Rep46068,C21464,PR6365,1218,28955,indeterminate
Rep46069,C21464,PR6340,1021,26320,indeterminate
Rep46070,C21464,PR6352,9867,239195,indeterminate
Rep46071,C21464,PR6365,191,2970,indeterminate
Rep46072,C21464,PR6340,188,2990,indeterminate
Rep46073,C21464,PR6340,1848,51390,indeterminate
Rep46074,C21464,PR6352,15192,392455,No
Rep46075,C21464,PR6340,925,26395,indeterminate
Rep46076,C21464,PR6340,1058,36725,indeterminate
Rep46077,C21464,PR6352,18825,412480,No
Rep46078,C21464,PR6353,9002,164570,indeterminate
Rep46079,C21465,PR6357,180,10380,indeterminate
Rep46080,C21465,PR6353,348,19045,indeterminate
Rep46081,C21465,PR6350,738,7960,indeterminate
Rep46082,C21465,PR6357,110,2110,indeterminate
Rep46083,C21465,PR6357,180,10380,indeterminate
Rep46084,C21465,PR6353,160,5690,indeterminate
Rep46085,C21465,PR6357,110,2110,indeterminate
Rep46086,C21465,PR6353,108,1440,indeterminate
Rep46087,C21465,PR6341,125,3750,indeterminate
Rep46088,C21465,PR6341,130,4220,indeterminate
Rep46089,C21465,PR6357,153,6395,indeterminate
Rep46090,C21465,PR6352,649,14555,indeterminate
Rep46091,C21465,PR6353,547,33285,indeterminate
Rep46092,C21465,PR6341,125,3750,indeterminate
Rep46093,C21465,PR6350,1045,11715,indeterminate
Rep46094,C21465,PR6352,341,7325,indeterminate
Rep46095,C21465,PR6353,466,24160,indeterminate
Rep46096,C21465,PR6352,625,16810,indeterminate
Rep46097,C21465,PR6353,348,19045,indeterminate
Rep46098,C21465,PR6352,521,11285,indeterminate
Rep46099,C21465,PR6350,1227,13585,indeterminate
Rep46100,C21465,PR6364,193,7290,indeterminate
Rep46101,C21465,PR6353,169,5875,indeterminate
Rep46102,C21465,PR6341,173,11540,indeterminate
Rep46103,C21465,PR6357,213,9135,indeterminate
Rep46104,C21465,PR6357,202,8720,indeterminate
Rep46105,C21465,PR6352,836,28565,indeterminate
Rep46106,C21465,PR6357,110,2110,indeterminate
Rep46107,C21465,PR6341,208,14825,indeterminate
Rep46108,C21465,PR6341,298,10665,indeterminate
Rep46109,C21465,PR6341,204,8510,indeterminate
Rep46110,C21465,PR6357,132,3225,indeterminate
Rep46111,C21465,PR6350,1045,11715,indeterminate
Rep46112,C21465,PR6357,119,2690,indeterminate
Rep46113,C21465,PR6357,110,34975,indeterminate
Rep46114,C21465,PR6341,167,10270,indeterminate
Rep46115,C21465,PR6357,166,6800,indeterminate
Rep46116,C21465,PR6357,180,10380,indeterminate
Rep46117,C21465,PR6350,1045,11715,indeterminate
Rep46118,C21465,PR6341,125,3750,indeterminate
Rep46119,C21465,PR6353,652,39040,indeterminate
Rep46120,C21465,PR6365,172,5135,indeterminate
Rep46121,C21465,PR6341,247,8425,indeterminate
Rep46122,C21465,PR6352,416,9915,indeterminate
Rep46123,C21465,PR6341,137,5460,indeterminate
Rep46124,C21465,PR6352,144,3155,indeterminate
Rep46125,C21465,PR6353,348,19045,indeterminate
Rep46126,C21465,PR6350,351,4455,indeterminate
Rep46127,C21465,PR6353,273,11925,indeterminate
Rep46128,C21465,PR6350,2023,22340,indeterminate
Rep46129,C21564,PR6368,290,5600,indeterminate
Rep46130,C21564,PR6368,246,5955,indeterminate
Rep46131,C21564,PR6368,393,10280,No
Rep46132,C21564,PR6341,180,2615,indeterminate
Rep46133,C21564,PR6368,122,2320,indeterminate
Rep46134,C21564,PR6368,172,3565,indeterminate
Rep46135,C21473,PR6350,2918,33260,No
Rep46136,C21473,PR6350,134,1430,indeterminate
Rep46137,C21473,PR6356,198,9485,indeterminate
Rep46138,C21473,PR6343,167,10755,indeterminate
Rep46139,C21473,PR6353,495,38475,indeterminate
Rep46140,C21473,PR6350,702,34805,indeterminate
Rep46141,C21473,PR6353,482,36345,indeterminate
Rep46142,C21473,PR6353,156,8910,indeterminate
Rep46143,C21473,PR6353,102,1285,No
Rep46144,C21473,PR6353,305,19355,indeterminate
Rep46145,C21473,PR6350,322,3325,indeterminate
Rep46146,C21473,PR6350,3040,34560,indeterminate
Rep46147,C21473,PR6353,327,22420,indeterminate
Rep46148,C21473,PR6353,108,2080,indeterminate
Rep46149,C21473,PR6352,128,3580,indeterminate
Rep46150,C21473,PR6352,186,11845,indeterminate
Rep46151,C21473,PR6353,162,8795,indeterminate
Rep46152,C21473,PR6350,455,4725,indeterminate
Rep46153,C21473,PR6353,113,2300,indeterminate
Rep46154,C21473,PR6343,417,52215,indeterminate
Rep46155,C21473,PR6353,1030,88015,indeterminate
Rep46156,C21473,PR6353,1058,70745,indeterminate
Rep46157,C21473,PR6352,102,1115,No
Rep46158,C21473,PR6341,142,7485,indeterminate
Rep46159,C21473,PR6350,1182,12195,indeterminate
Rep46160,C21473,PR6350,262,2640,indeterminate
Rep46161,C21473,PR6343,180,10115,indeterminate
Rep46162,C21473,PR6350,2269,26570,indeterminate
Rep46163,C21473,PR6343,267,26065,indeterminate
Rep46164,C21473,PR6353,328,20350,indeterminate
Rep46165,C21473,PR6350,3088,34990,indeterminate
Rep46166,C21466,PR6342,2779,54080,indeterminate
Rep46167,C21466,PR6342,1364,23305,indeterminate
Rep46168,C21466,PR6342,110,1825,indeterminate
Rep46169,C21466,PR6342,1268,23610,indeterminate
Rep46170,C21466,PR6342,1799,37450,indeterminate
Rep46171,C21466,PR6342,108,1270,indeterminate
Rep46172,C21466,PR6342,781,13415,indeterminate
Rep46173,C21466,PR6342,1243,27370,indeterminate
Rep46174,C21466,PR6342,388,5965,indeterminate
Rep46175,C21466,PR6645,133,2880,indeterminate
